Origin_Label,Destination_Label,Product_Code,TFT_Forecast_Year+1,TFT_Forecast_Year+2
Argentina,"Moldova, Republic of",3304,2.4161103,1.495588
Argentina,Montenegro,3304,2.307167,2.654293
Argentina,Morocco,2106,0.106260546,0.10381337
Argentina,Netherlands (Kingdom of the),2106,1.5768627,0.8926626
Argentina,Netherlands (Kingdom of the),6109,2.0125506,1.8906136
Argentina,Netherlands (Kingdom of the),8517,4.1201377,2.6860793
Argentina,New Zealand,2106,0.3147226,0.22119945
Argentina,Nicaragua,2106,0.08359622,0.08364346
Argentina,Nigeria,2106,0.122831866,0.14907618
Argentina,Nigeria,8517,6.0610085,9.572709
Argentina,North Macedonia,2106,0.09755918,0.09524165
Argentina,North Macedonia,3304,1.7671078,1.4717395
Argentina,Pakistan,2106,0.35300472,0.335226
Argentina,Panama,2106,0.14530472,0.14575596
Argentina,Panama,3304,0.42797074,0.36145577
Argentina,Panama,8517,20.88779,7.365954
Argentina,Paraguay,2106,0.2791777,0.24828848
Argentina,Paraguay,3304,0.47020411,0.30481222
Argentina,Paraguay,6109,2.9929082,2.770971
Argentina,Paraguay,8517,8.559735,3.5294435
Argentina,Paraguay,9404,0.31857127,0.32081926
Argentina,Peru,2106,0.118277855,0.10694705
Argentina,Peru,3304,0.29770157,0.33298013
Argentina,Peru,6109,0.7791539,0.5715603
Argentina,Philippines,2106,0.048562527,0.05192142
Argentina,Philippines,3304,1.1076885,0.8846271
Argentina,Poland,3304,1.0530183,1.0240853
Argentina,Portugal,2106,0.080131315,0.08097585
Argentina,Russian Federation,2106,0.3199483,0.32691768
Argentina,Russian Federation,3304,1.80197,1.7939972
Argentina,Russian Federation,9404,1.485575,1.4171945
Argentina,Saudi Arabia,2106,0.07992307,0.07606457
Argentina,Saudi Arabia,3304,0.496924,0.47970814
Argentina,Saudi Arabia,8517,12.434218,7.312301
Argentina,Serbia,3304,2.260316,1.2810175
Argentina,Singapore,2106,0.21397538,0.17033096
Argentina,Singapore,8517,11.819738,10.766535
Argentina,Slovakia,3304,9.866129,1.7239805
Argentina,Spain,2106,0.08706917,0.08664655
Argentina,Spain,3304,0.511389,0.30502746
Argentina,"Switzerland, Liechtenstein",3304,1.479762,1.2333529
Argentina,Thailand,2106,0.11291172,0.10494931
Argentina,Trinidad and Tobago,8517,3.6232574,3.791747
Argentina,Turkiye,3304,0.4342344,0.49997535
Argentina,Ukraine,3304,1.9075706,1.8383995
Argentina,United Arab Emirates,2106,0.084311604,0.080364496
Argentina,United Arab Emirates,3304,0.7664611,0.6400629
Argentina,United Arab Emirates,6109,0.36005852,0.21006978
Argentina,United States of America,2106,0.15365721,0.20690942
Argentina,United States of America,3304,0.520044,0.52478284
Argentina,United States of America,6109,2.9269414,2.2810647
Argentina,United States of America,8517,6.5464625,6.3846846
Argentina,United States of America,9404,0.41703233,0.42479965
Argentina,Uruguay,8517,3.721371,3.627938
Armenia,Austria,8517,10.964125,10.754749
Armenia,"China, Hong Kong SAR",8517,11.116821,10.143098
Armenia,Georgia,2106,0.22339481,0.13593504
Armenia,Georgia,3304,0.47749877,0.29581732
Armenia,Georgia,6109,1.5677794,1.2458369
Armenia,Georgia,8517,51.344574,10.88456
Armenia,Georgia,9404,0.40379342,0.35817724
Armenia,"Korea, Republic of",6109,8.307886,8.400213
Armenia,Netherlands (Kingdom of the),8517,3.9087794,3.8291652
Armenia,Russian Federation,2106,0.952569,0.92578566
Armenia,Russian Federation,3304,0.495078,0.5414414
Armenia,Russian Federation,6109,3.3084807,3.0008101
Armenia,Russian Federation,8517,32.34265,4.662083
Armenia,Russian Federation,9404,0.60490984,0.33613366
Armenia,United States of America,2106,0.36849874,0.28542498
Armenia,United States of America,6109,2.7309756,3.0355074
Aruba,Dominican Republic,9404,0.3721703,0.45386153
Aruba,Netherlands (Kingdom of the),8517,12.488331,24.473343
Aruba,Sudan,2106,0.6070752,0.4918189
Aruba,Sudan,8517,13.627375,13.391541
Aruba,Sudan,9404,0.13982347,0.13340695
Aruba,United States of America,3304,0.6590984,0.63337666
Australia,Algeria,8517,11.86796,11.886025
Australia,Argentina,2106,0.67160666,0.6807298
Australia,Argentina,8517,10.063111,8.594531
Australia,Austria,2106,1.0392324,0.94600064
Australia,Austria,3304,0.5933724,0.5798273
Australia,Austria,6109,9.355032,5.66228
Australia,Austria,8517,8.683202,7.7501216
Australia,Austria,9404,0.51846147,0.6797769
Australia,Bahrain,2106,0.33288035,0.3299081
Australia,Bahrain,3304,0.53171,0.49915957
Australia,Bahrain,8517,8.076254,3.716667
Australia,Belarus,3304,0.36694622,0.2427569
Australia,Belarus,8517,36.12628,32.039375
Australia,Belgium,2106,1.1511,1.1345845
Australia,Belgium,3304,0.60076505,0.57748586
Australia,Belgium,6109,4.2265673,2.8361459
Australia,Belgium,8517,4.8546305,4.760833
Australia,Belgium,9404,1.5363705,1.4017075
Australia,Botswana,3304,1.1063623,1.1401036
Australia,Botswana,6109,2.6041794,3.4566352
Australia,Botswana,8517,15.672792,16.251486
Australia,Brunei Darussalam,2106,0.24325076,0.24089825
Australia,Brunei Darussalam,3304,0.2740489,0.30018267
Australia,Brunei Darussalam,6109,1.5784329,1.7984469
Australia,Brunei Darussalam,9404,0.6739129,0.6567486
Australia,Burkina Faso,8517,5.404243,5.6842313
Australia,Cambodia,2106,0.5104593,0.25444946
Australia,Cambodia,3304,0.29227674,0.32591522
Australia,Cambodia,8517,7.5092406,7.5113587
Australia,Cameroon,8517,2.4863024,2.5673175
Australia,Cayman Islands,3304,0.5251151,0.5105806
Australia,Chile,2106,0.935344,1.0883108
Australia,Chile,3304,0.6964472,0.6910414
Australia,Chile,6109,3.296896,3.2750106
Australia,Chile,8517,4.963455,9.617988
Australia,Chile,9404,1.5197551,1.1923726
Australia,"China, Hong Kong SAR",2106,0.42905203,0.37947002
Australia,"China, Hong Kong SAR",3304,0.40251186,0.38173616
Australia,"China, Hong Kong SAR",6109,1.306013,1.3019234
Australia,"China, Hong Kong SAR",8517,10.300445,10.234604
Australia,"China, Hong Kong SAR",9404,0.3560812,0.35717946
Australia,"China, Macao SAR",2106,0.32933313,0.3199621
Australia,"China, Macao SAR",3304,0.42797717,0.45233113
Australia,"China, Macao SAR",9404,0.44946033,0.43953457
Australia,China,2106,1.0047375,0.82916087
Australia,China,3304,0.5206858,0.3879045
Australia,China,6109,2.4527848,1.9642453
Australia,China,8517,10.09398,12.471066
Australia,China,9404,0.87691253,0.8152357
Australia,Colombia,3304,0.4501192,0.5126926
Australia,Colombia,8517,7.0713696,7.0254054
Australia,"Congo, Dem. Rep. of the",8517,4.084177,4.282423
Australia,Costa Rica,2106,0.25351858,0.25445735
Australia,Costa Rica,6109,1.1019597,1.0923747
Australia,Costa Rica,8517,11.720228,10.514227
Australia,Cote d'Ivoire,9404,0.106803715,0.10757387
Australia,Croatia,2106,2.2007432,2.087565
Australia,Croatia,3304,0.45381773,0.43934265
Australia,Croatia,6109,4.3645496,3.4794514
Australia,Croatia,8517,14.064262,11.801878
Australia,Cyprus,3304,0.6398802,0.62826866
Australia,Czechia,2106,2.5369668,2.650928
Australia,Czechia,3304,1.644334,1.2441126
Australia,Czechia,6109,2.7610092,2.7621984
Australia,Czechia,8517,9.778468,11.221348
Australia,Czechia,9404,1.44932,1.3667121
Australia,Denmark,2106,1.0788898,0.72294784
Australia,Denmark,3304,0.5443793,0.53299296
Australia,Denmark,6109,1.8723502,1.0584116
Australia,Denmark,8517,3.5216029,3.6734796
Australia,Egypt,2106,0.24065006,0.213776
Australia,Egypt,8517,7.0954413,3.9613955
Australia,El Salvador,2106,0.3836883,0.38782695
Australia,El Salvador,8517,7.1816573,8.976341
Australia,Estonia,3304,0.4191618,0.3891266
Australia,Fiji,2106,0.24727198,0.24687935
Australia,Fiji,3304,0.32745138,0.32972482
Australia,Fiji,6109,2.253636,2.2537289
Australia,Fiji,8517,38.839294,30.467316
Australia,Fiji,9404,0.382305,0.37882954
Australia,Finland,2106,0.521745,0.49410427
Australia,Finland,3304,1.4737921,1.173325
Australia,Finland,8517,17.793602,16.598513
Australia,France,2106,0.331613,0.34315497
Australia,France,3304,1.0044014,0.949592
Australia,France,6109,1.867129,1.8558022
Australia,France,8517,18.390533,18.016512
Australia,France,9404,0.64501166,0.60603243
Australia,French Polynesia,2106,0.12672144,0.12662344
Australia,French Polynesia,3304,0.25595772,0.22764191
Australia,French Polynesia,6109,1.7832286,1.7943323
Australia,French Polynesia,8517,12.465864,12.0472975
Australia,French Polynesia,9404,0.779779,0.7414205
Australia,Germany,2106,0.22454083,0.22964528
Australia,Germany,3304,0.7103461,0.6954226
Australia,Germany,6109,1.4680747,1.5227783
Australia,Germany,8517,14.081029,13.768283
Australia,Germany,9404,0.63341737,0.62094563
Australia,Ghana,2106,0.077996805,0.14880376
Australia,Ghana,3304,0.4129508,0.26569444
Australia,Ghana,6109,1.1161383,0.9986825
Australia,Ghana,8517,9.993852,6.5896163
Australia,Ghana,9404,0.17788057,0.17859975
Australia,Guatemala,2106,0.36140332,0.351851
Australia,Guinea,6109,8.123361,8.138884
Australia,Guinea,8517,4.1375585,4.291139
Australia,Guinea,9404,0.014149354,0.0135036465
Australia,Hungary,8517,7.8139834,8.589313
Australia,Iceland,2106,1.5064576,1.51473
Australia,Iceland,3304,0.9292169,0.8278212
Australia,Iceland,6109,6.021822,4.4939036
Australia,Iceland,8517,15.036989,15.420938
Australia,India,2106,0.49864528,0.46889833
Australia,India,3304,0.5262439,0.5258745
Australia,India,6109,2.2770836,2.2851918
Australia,India,8517,8.15755,8.553678
Australia,India,9404,0.59424585,0.5869229
Australia,Indonesia,2106,0.460936,0.34109473
Australia,Indonesia,3304,0.36534,0.21239823
Australia,Indonesia,6109,2.3196297,2.2892468
Australia,Indonesia,8517,6.0853214,5.168152
Australia,Indonesia,9404,1.0650626,1.0411655
Australia,Iran (Islamic Republic of),2106,2.500897,1.457885
Australia,Iran (Islamic Republic of),3304,0.43924028,0.38824654
Australia,Ireland,2106,0.4366072,0.43816823
Australia,Ireland,3304,0.38773704,0.34109554
Australia,Ireland,6109,1.4339112,1.3876233
Australia,Ireland,8517,6.5232115,8.393291
Australia,Ireland,9404,0.81841815,0.85783285
Australia,Israel,3304,0.41665542,0.38018987
Australia,Israel,6109,1.4940296,1.4954983
Australia,Israel,8517,11.055888,9.857125
Australia,Israel,9404,0.432977,0.42999724
Australia,Italy,2106,0.3917871,0.39009935
Australia,Italy,3304,0.61877334,0.52171314
Australia,Italy,6109,5.545392,3.2213347
Australia,Italy,8517,10.944938,11.128445
Australia,Jamaica,8517,6.7603493,6.1943684
Australia,Japan,2106,0.12918861,0.12898165
Australia,Japan,3304,0.4576644,0.43426934
Australia,Japan,6109,4.1716094,4.181005
Australia,Japan,8517,7.418465,7.1552105
Australia,Japan,9404,0.92823255,0.6209913
Australia,Kazakhstan,2106,0.5852072,0.5848139
Australia,Kazakhstan,3304,0.93622893,0.94833905
Australia,Kazakhstan,8517,11.58527,11.742323
Australia,Kenya,2106,1.4443654,1.4468477
Australia,Kenya,3304,0.19709812,0.18779548
Australia,Kenya,6109,0.8308881,0.8180955
Australia,Kenya,8517,17.871595,13.485246
Australia,Kenya,9404,0.3020622,0.13112094
Australia,Kiribati,2106,0.2619726,0.21580675
Australia,Kiribati,3304,0.29826748,0.30882826
Australia,Kiribati,6109,2.5521135,2.5507956
Australia,Kiribati,8517,20.853426,18.128876
Australia,Kiribati,9404,0.646686,0.64723814
Australia,"Korea, Republic of",2106,0.3966676,0.33459723
Australia,"Korea, Republic of",3304,0.44525704,0.41226006
Australia,"Korea, Republic of",6109,1.2064133,1.2873709
Australia,"Korea, Republic of",8517,8.794757,11.316805
Australia,"Korea, Republic of",9404,0.6702398,0.61755395
Australia,Kuwait,2106,0.49929947,0.60816926
Australia,Kuwait,3304,1.0194625,0.8783372
Australia,Kuwait,8517,20.841454,26.312492
Australia,Lao People's Dem. Rep.,8517,7.366678,7.4175816
Australia,Lebanon,2106,1.153311,0.75850403
Australia,Lebanon,3304,0.7463645,0.6239952
Australia,Lebanon,6109,5.330205,3.6548305
Australia,Lebanon,9404,0.29852456,0.29385474
Australia,Lithuania,3304,0.51143,0.4649452
Australia,Lithuania,6109,6.3269053,5.3161974
Australia,Lithuania,8517,9.635778,9.204741
Australia,Luxembourg,3304,25.612999,6.4828415
Australia,Malawi,8517,31.878084,10.946676
Australia,Malaysia,2106,0.102294184,0.055193476
Australia,Malaysia,3304,0.2790019,0.24829815
Australia,Maldives,2106,0.18776019,0.18548861
Australia,Maldives,3304,0.4370137,0.45871636
Australia,Maldives,6109,1.1391286,1.6139727
Australia,Maldives,8517,11.750494,11.339431
Australia,Maldives,9404,0.6698612,0.63798916
Australia,Mali,8517,8.241648,7.852363
Australia,Malta,3304,0.5026923,0.38621196
Australia,Mauritius,2106,0.17408824,0.17324306
Australia,Mauritius,3304,2.2586277,1.742192
Australia,Mauritius,6109,1.3800355,1.4894975
Australia,"Moldova, Republic of",3304,2.0925665,3.04294
Australia,Mongolia,3304,0.7897792,0.51689124
Australia,Mongolia,8517,11.429453,10.727667
Australia,Montenegro,8517,21.12674,23.432388
Australia,Morocco,3304,1.5096598,0.9695086
Australia,Morocco,8517,15.387572,13.79504
Australia,Myanmar,2106,0.9814815,0.41663182
Australia,Myanmar,3304,0.28826657,0.3281396
Australia,Myanmar,8517,31.429188,31.456127
Australia,Nepal,2106,1.1676491,1.0331914
Australia,Nepal,3304,0.5714512,0.5366293
Australia,Nepal,8517,23.896263,22.60555
Australia,Netherlands (Kingdom of the),2106,0.30685115,0.2575126
Australia,Netherlands (Kingdom of the),3304,0.48002046,0.4143455
Australia,Netherlands (Kingdom of the),6109,2.3160198,2.5701478
Australia,Netherlands (Kingdom of the),8517,4.555417,5.854399
Australia,Netherlands (Kingdom of the),9404,1.0959622,1.0824766
Australia,New Zealand,2106,0.13389981,0.161553
Australia,New Zealand,3304,0.30637768,0.29901335
Australia,New Zealand,6109,1.2514154,1.7123501
Australia,New Zealand,8517,5.2492023,5.575914
Australia,New Zealand,9404,0.27859712,0.2666423
Australia,Nigeria,8517,1.870737,1.8330798
Australia,Niger,8517,13.87699,13.309042
Australia,North Macedonia,2106,0.840147,0.8129688
Australia,North Macedonia,3304,0.7777744,1.0857011
Australia,North Macedonia,6109,0.2714605,0.26653573
Australia,North Macedonia,8517,27.00337,28.45858
Australia,North Macedonia,9404,0.07224309,0.072555415
Australia,Norway,2106,0.84519887,0.83308226
Australia,Norway,3304,0.511052,0.4390131
Australia,Norway,6109,2.5356586,2.51362
Australia,Norway,8517,8.253253,8.039843
Australia,Norway,9404,1.8030194,1.7742097
Australia,Oman,2106,0.38370213,0.42911008
Australia,Oman,3304,0.37889224,0.30782518
Australia,Oman,8517,4.3197904,4.7735248
Australia,Pakistan,2106,0.25661367,0.25695857
Australia,Pakistan,3304,0.12698662,0.1236978
Australia,Pakistan,8517,8.628686,8.503476
Australia,Palau,6109,1.8720311,1.8779417
Australia,Palau,8517,54.106617,54.384434
Australia,Palau,9404,1.0955831,1.1321975
Australia,Panama,8517,7.749756,6.6046114
Australia,Peru,8517,2.4855134,2.474674
Australia,Philippines,2106,0.08973826,0.08981508
Australia,Philippines,3304,0.12824868,0.11717367
Australia,Philippines,6109,1.895193,1.908613
Australia,Philippines,8517,7.0414395,7.108831
Australia,Philippines,9404,0.099675626,0.105239436
Australia,Poland,2106,0.71657336,0.7140903
Australia,Poland,3304,0.48963317,0.43441537
Australia,Poland,6109,2.440531,2.313368
Australia,Poland,8517,13.884945,13.612409
Australia,Poland,9404,0.7820053,0.701863
Australia,Qatar,3304,0.46630457,0.34338146
Australia,Qatar,8517,9.712996,8.595013
Australia,Romania,2106,1.3069758,0.08639172
Australia,Romania,3304,0.509009,0.38051614
Australia,Romania,6109,10.840396,9.626613
Australia,Romania,8517,19.342949,18.74289
Australia,Russian Federation,3304,0.87241286,0.49101743
Australia,Russian Federation,8517,18.098427,12.458561
Australia,Rwanda,8517,11.075094,10.643942
Australia,Saint Lucia,8517,11.537322,11.3914385
Australia,Samoa,2106,0.13424726,0.1387294
Australia,Samoa,3304,0.37910512,0.36724538
Australia,Samoa,6109,2.0223107,2.024246
Australia,Samoa,8517,22.218323,21.545101
Australia,Samoa,9404,0.40611494,0.4061614
Australia,Saudi Arabia,2106,0.26882225,0.2692204
Australia,Saudi Arabia,3304,0.5067644,0.43788758
Australia,Saudi Arabia,8517,9.693679,10.247024
Australia,Serbia,3304,0.94061744,0.870286
Australia,Serbia,8517,1.336335,1.7476661
Australia,Sierra Leone,8517,0.8044206,0.7819795
Australia,Sierra Leone,9404,0.089717776,0.08927272
Australia,Singapore,2106,0.2853811,0.28895605
Australia,Singapore,3304,0.375261,0.34354207
Australia,Singapore,6109,1.3638514,1.3556005
Australia,Singapore,8517,8.610962,8.280246
Australia,Singapore,9404,0.3987995,0.38705102
Australia,Slovakia,3304,0.7137301,0.85137767
Australia,Slovenia,2106,1.0917596,0.653456
Australia,Slovenia,3304,0.71848506,0.4796526
Australia,Slovenia,6109,3.0106816,3.0093431
Australia,Slovenia,8517,11.89573,12.232076
Australia,Solomon Islands,2106,0.20411289,0.2131742
Australia,Solomon Islands,3304,0.778035,0.7550468
Australia,Solomon Islands,6109,2.4221864,2.417645
Australia,Solomon Islands,8517,6.655483,6.744208
Australia,Solomon Islands,9404,0.51089305,0.51581734
Australia,Spain,3304,0.6957948,0.7469748
Australia,Spain,6109,2.1959176,2.4141884
Australia,Spain,8517,6.3708405,6.0769773
Australia,Sri Lanka,2106,0.71460503,0.47652972
Australia,Sri Lanka,3304,0.27154842,0.26946518
Australia,Sri Lanka,6109,1.8590281,1.9160372
Australia,Sri Lanka,8517,5.791256,4.842539
Australia,Sri Lanka,9404,0.29010224,0.2850575
Australia,State of Palestine,2106,0.35749376,0.30149466
Australia,Sudan,2106,0.20507655,0.2083217
Australia,Suriname,8517,11.60856,11.715062
Australia,Sweden,2106,0.24584158,0.24288294
Australia,Sweden,3304,0.45365828,0.43017408
Australia,Sweden,8517,9.493999,5.379912
Australia,"Switzerland, Liechtenstein",2106,1.1879935,1.1908967
Australia,"Switzerland, Liechtenstein",3304,0.7844766,0.78069586
Australia,"Switzerland, Liechtenstein",6109,3.4744806,3.6161294
Australia,"Switzerland, Liechtenstein",8517,21.633085,24.46386
Australia,"Switzerland, Liechtenstein",9404,1.7391632,1.0620778
Australia,Tajikistan,8517,10.851875,9.948288
Australia,"Tanzania, United Republic of",2106,1.2424827,1.2030987
Australia,"Tanzania, United Republic of",3304,0.1138076,0.06835388
Australia,"Tanzania, United Republic of",6109,0.62011,0.58661145
Australia,"Tanzania, United Republic of",8517,8.646756,8.49166
Australia,"Tanzania, United Republic of",9404,0.094211705,0.10072048
Australia,Thailand,2106,0.40390387,0.40576333
Australia,Thailand,3304,0.29143563,0.2502392
Australia,Thailand,6109,2.0188525,1.9727956
Australia,Thailand,8517,7.7290072,7.411299
Australia,Thailand,9404,0.37240273,0.25601643
Australia,Timor-Leste,2106,0.27218968,0.2627404
Australia,Timor-Leste,3304,0.5395827,0.52199316
Australia,Timor-Leste,6109,3.7874603,3.7972043
Australia,Timor-Leste,8517,5.935676,5.9910417
Australia,Timor-Leste,9404,0.6075559,0.6199046
Australia,Trinidad and Tobago,2106,1.3996586,1.4154447
Australia,Trinidad and Tobago,8517,14.077478,15.654878
Australia,Tunisia,8517,8.393513,8.152882
Australia,Turkiye,2106,0.33762434,0.2914539
Australia,Turkiye,3304,0.61660486,0.43888393
Australia,Turkiye,8517,15.514336,14.31894
Australia,Uganda,6109,0.34861907,0.30645052
Australia,Uganda,9404,0.16366501,0.16917905
Australia,Ukraine,2106,1.8828032,1.8282542
Australia,Ukraine,3304,0.83255607,0.93929005
Australia,Ukraine,8517,6.577123,6.974591
Australia,United Arab Emirates,2106,0.28677192,0.26139203
Australia,United Arab Emirates,3304,0.3837787,0.37265888
Australia,United Arab Emirates,6109,0.24912284,0.23605332
Australia,United Arab Emirates,8517,6.5114937,4.6463695
Australia,United Arab Emirates,9404,0.778347,0.8273484
Australia,United Kingdom,2106,0.28234404,0.279636
Australia,United Kingdom,3304,0.43142885,0.325785
Australia,United Kingdom,6109,1.3056797,1.2594724
Australia,United Kingdom,8517,10.516819,3.2260916
Australia,United Kingdom,9404,0.71512747,0.58581936
Australia,United States of America,2106,0.25802472,0.25420025
Australia,United States of America,3304,0.4746266,0.48531288
Australia,United States of America,6109,1.9410409,1.8313079
Australia,United States of America,8517,4.4806705,4.025247
Australia,United States of America,9404,0.6237332,0.62488234
Australia,Viet Nam,2106,0.3598771,0.35210884
Australia,Viet Nam,3304,0.6032593,0.566785
Australia,Viet Nam,6109,2.0905623,2.0784829
Australia,Viet Nam,8517,8.217369,7.9148116
Australia,Yemen,2106,0.12581894,0.12424668
Australia,Zimbabwe,8517,14.906156,10.398464
Austria,Algeria,2106,0.28100702,0.269753
Austria,Algeria,3304,0.5402954,0.46922368
Austria,Algeria,8517,8.19215,8.267895
Austria,Andorra,2106,0.99175817,0.95314085
Austria,Andorra,6109,5.764657,3.7153134
Austria,Andorra,8517,27.619091,33.763718
Austria,Angola,8517,55.784485,45.77895
Austria,Argentina,3304,3.7149258,3.6814022
Austria,Argentina,8517,4.422862,3.869248
Austria,Armenia,2106,0.26633993,0.2526466
Austria,Australia,2106,0.2957965,0.29731843
Austria,Australia,3304,0.5780283,0.5699562
Austria,Australia,8517,0.39459988,0.32812434
Austria,Australia,9404,0.22063021,0.22190863
Austria,Bahrain,2106,0.34850645,0.33066836
Austria,Bahrain,3304,0.98006237,0.75514495
Austria,Bahrain,8517,10.971357,6.1358304
Austria,Bahrain,9404,2.0147564,1.7375146
Austria,Belarus,2106,0.307533,0.3135381
Austria,Belarus,3304,0.33993196,0.304344
Austria,Belarus,8517,9.376123,12.483103
Austria,Belarus,9404,0.47634783,0.30483124
Austria,Belgium,2106,0.19833224,0.14433622
Austria,Belgium,3304,0.8123699,0.81536114
Austria,Belgium,6109,2.0261252,1.3878942
Austria,Belgium,8517,5.69857,5.513921
Austria,Belgium,9404,0.48067182,0.41833165
Austria,Bolivia (Plurinational State of),3304,0.4572538,0.45053288
Austria,Botswana,8517,11.898407,9.9907465
Austria,Brazil,2106,1.0311508,0.55234766
Austria,Brazil,8517,0.8035904,0.88955677
Austria,Bulgaria,2106,0.24522789,0.21140839
Austria,Bulgaria,3304,0.5156497,0.4690259
Austria,Bulgaria,6109,2.5817132,2.2152479
Austria,Bulgaria,8517,23.308912,23.183857
Austria,Bulgaria,9404,0.6777549,0.6114829
Austria,Cameroon,8517,3.0932627,3.1229947
Austria,Chile,2106,0.68119586,0.25211146
Austria,Chile,3304,2.809591,1.1633742
Austria,Chile,6109,2.6230078,2.4406753
Austria,Chile,8517,6.9832153,5.911262
Austria,"China, Hong Kong SAR",2106,0.2416266,0.22445145
Austria,"China, Hong Kong SAR",3304,0.6108616,0.5123826
Austria,"China, Hong Kong SAR",6109,1.2498147,1.2526069
Austria,"China, Hong Kong SAR",8517,11.687665,11.943115
Austria,"China, Hong Kong SAR",9404,1.0248079,1.6195401
Austria,"China, Macao SAR",6109,5.7832355,5.8918056
Austria,China,2106,0.38026142,0.3218194
Austria,China,3304,2.0638924,1.3385252
Austria,China,6109,4.0620637,3.8698432
Austria,China,8517,8.251461,8.369828
Austria,China,9404,0.6213544,0.91071653
Austria,Colombia,6109,0.3731584,0.7897282
Austria,Colombia,8517,18.357985,9.664898
Austria,"Congo, Dem. Rep. of the",8517,25.945795,20.018269
Austria,Costa Rica,2106,0.5292421,0.5240559
Austria,Costa Rica,3304,1.885799,2.4801245
Austria,Cote d'Ivoire,2106,0.524107,0.742453
Austria,Croatia,2106,0.12842463,0.12792884
Austria,Croatia,3304,0.5846785,0.40472165
Austria,Croatia,6109,1.5972587,1.5998981
Austria,Croatia,8517,9.365315,9.2774105
Austria,Croatia,9404,0.62120867,0.5758803
Austria,Cyprus,2106,0.1608992,0.15906455
Austria,Cyprus,3304,1.2039335,1.214125
Austria,Cyprus,6109,1.0951002,1.1110997
Austria,Cyprus,8517,16.572517,15.987236
Austria,Cyprus,9404,0.6523839,0.6605329
Austria,Czechia,2106,0.18039559,0.1654929
Austria,Czechia,3304,0.8133382,0.6771779
Austria,Czechia,6109,1.5178505,1.4817055
Austria,Czechia,8517,9.1507225,9.151103
Austria,Czechia,9404,0.7751852,0.48427498
Austria,Denmark,2106,0.17338489,0.19037345
Austria,Denmark,3304,1.3643111,0.7756252
Austria,Denmark,6109,1.426612,1.6356081
Austria,Denmark,8517,6.110636,5.9670362
Austria,Denmark,9404,0.529981,0.51172733
Austria,Dominican Republic,9404,1.8301241,1.0924613
Austria,Egypt,2106,0.1940819,0.17153095
Austria,Egypt,8517,3.8246233,4.0892267
Austria,Finland,2106,0.2551531,0.2285019
Austria,Finland,3304,1.1055362,0.71932626
Austria,Finland,6109,2.9859002,2.544541
Austria,Finland,8517,11.600054,11.259986
Austria,Finland,9404,1.0387841,1.0382987
Austria,France,2106,0.25900233,0.2692271
Austria,France,3304,0.93271744,0.6930739
Austria,France,6109,2.0204904,2.045774
Austria,France,8517,17.961231,14.87446
Austria,France,9404,1.2543982,1.1773607
Austria,French Polynesia,2106,0.84888357,0.87307954
Austria,French Polynesia,8517,36.42768,33.7976
Austria,Gambia,9404,0.050516255,0.05084869
Austria,Georgia,2106,0.23425719,0.24038519
Austria,Georgia,3304,0.46962345,0.34062585
Austria,Georgia,6109,1.2842267,1.2733525
Austria,Georgia,8517,21.46797,9.094625
Austria,Georgia,9404,0.72954565,0.9322659
Austria,Germany,2106,0.17219011,0.17065474
Austria,Germany,3304,0.8229319,0.67889667
Austria,Germany,6109,2.1370938,2.1308074
Austria,Germany,8517,7.96625,9.491455
Austria,Germany,9404,0.6362946,0.64617676
Austria,Ghana,2106,0.4544228,0.44010717
Austria,Ghana,8517,5.539858,5.268589
Austria,Greenland,2106,0.20153144,0.2097243
Austria,Greenland,9404,1.1178188,1.1101228
Austria,Guatemala,6109,2.4035308,1.9790854
Austria,Guatemala,8517,5.453409,5.3457575
Austria,Guinea,8517,11.25495,11.330266
Austria,Honduras,8517,5.8045826,5.9416347
Austria,Iceland,2106,0.6875479,0.20889893
Austria,Iceland,3304,0.5553742,0.5163466
Austria,Iceland,6109,2.7755537,2.4113483
Austria,Iceland,8517,21.373415,11.437131
Austria,Iceland,9404,1.2022834,1.3552488
Austria,India,6109,2.1416132,2.1368644
Austria,India,8517,9.027757,9.438307
Austria,Indonesia,2106,0.48172444,0.28224778
Austria,Indonesia,6109,2.8436868,2.8310015
Austria,Indonesia,8517,8.478802,8.416306
Austria,Iran (Islamic Republic of),2106,0.64729345,0.60756844
Austria,Iran (Islamic Republic of),3304,1.7464087,1.8923393
Austria,Iran (Islamic Republic of),8517,4.0521297,4.724163
Austria,Ireland,2106,0.16293246,0.17735508
Austria,Ireland,3304,0.27014044,0.2230417
Austria,Ireland,6109,2.8063424,2.7660074
Austria,Ireland,8517,5.57075,5.53538
Austria,Ireland,9404,0.9717252,0.5505595
Austria,Israel,2106,0.22754435,0.16427769
Austria,Israel,3304,0.5945563,0.48737606
Austria,Israel,6109,1.3951129,1.4887267
Austria,Israel,8517,14.953339,15.39277
Austria,Israel,9404,0.48300147,0.43726403
Austria,Italy,2106,0.14666592,0.11485384
Austria,Italy,3304,0.586511,0.5562386
Austria,Italy,6109,1.1550872,1.1128508
Austria,Italy,8517,7.6946363,7.5822926
Austria,Italy,9404,0.60636574,0.61268294
Austria,Japan,2106,0.18031129,0.19674414
Austria,Japan,3304,0.76024735,0.50301504
Austria,Japan,6109,5.3889337,5.3592343
Austria,Japan,8517,6.7236223,6.391825
Austria,Japan,9404,0.90978646,0.9132531
